class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
0,2.751566365,5.2403,7.26E+04,42.98,1171,445.35,5461,0.861
0,0.760935268,2.77023,3.71E+05,35.68,1285,640.66,4675,0.511
1,2.012094,2.157,7.48E+01,0.99,1523,1274.27,5633,1.162
0,1.33258772,5.187,7.08E+01,1.13,1825,2625.26,5576,1.289
1,9.4767057,3.893,2.31E+02,1.38,841,118.13,5911,0.914
1,6.65171459,2.325,1.52E+02,0.84,713,61.01,4889,0.686
1,208.54335,9.851,6.15E+02,2.84,321,2.52,5533,1.166
1,17.7189786,4.102,1.77E+02,1.44,713,61.01,5566,1.099
1,5.0395851,4.556,7.01E+01,0.78,1067,306.35,5912,0.924
1,7.64370363,2.738,7.09E+01,1.85,1334,748.7,6120,2
0,1.353414369,13.416,6.10E+02,216.31,3617,40561.5,4850,8.586
0,2.9590637,28.81,2.36E+01,0.65,1564,1415.74,6192,1.322
0,1.806631432,1.102,2.18E+02,1.05,1059,297.98,4606,0.699
0,15.06649153,6.2852,1.06E+05,88.56,932,177.96,5751,1.626
0,1.831829703,7.289,4.05E+04,49.38,2078,4410.65,5269,2.183
0,0.738527259,1.2174,4.23E+02,49.08,2978,18549.81,5869,2.313
0,0.89627093,2.2033,6.70E+04,43.47,1733,2129.33,5551,0.861
1,5.11683678,3.119,1.61E+02,1.16,1039,275.15,5955,0.91
0,1.06100327,1.675,9.59E+01,0.94,1793,2443.69,5966,0.961
0,0.922030594,4.367,1.39E+04,49.63,2194,5474.27,6484,1.153
0,611.09299,15.22,2.70E+02,1.53,215,0.51,6032,0.929
0,24.71479071,5.06776,2.09E+05,112.24,901,155.67,6300,1.862
1,16.1191449,3.039,2.62E+02,1.34,619,34.7,5319,0.783
0,1.161947482,4.46886,1.30E+05,68.69,2174,5300.4,6225,1.457
0,0.607191908,1.30166,1.74E+04,12.44,1759,2251.28,5370,0.671
0,2.2502073,2.203,2.60E+02,19.94,3637,41377.92,4507,12.787
1,17.9925973,2.762,1.99E+02,1.62,748,73.97,5931,1.087
0,0.648775795,4.34648,1.09E+05,41.58,1714,2038.54,5143,0.776
0,4.132521615,12.4949,1.56E+05,93.1,1628,1660.29,6567,1.636
0,410.88527,24.1,2.06E+03,200346,774,84.63,5015,18.489
1,74.371666,12.59,1.03E+02,2.39,767,81.88,6865,2.211
0,0.938905082,5.00453,3.59E+05,205.64,4281,79148.54,8615,3.003
0,0.93891532,2.134,3.91E+01,1.13,2667,11944.88,6534,1.797
0,16.29421371,6.01687,1.74E+05,68.05,929,176.22,6237,1.508
0,11.02520205,12.8097,4.30E+05,164.02,1294,663.18,6047,2.3
0,10.81916946,5.50262,4.37E+05,67.76,850,123.51,5955,0.991
0,2.680514453,3.21178,1.96E+05,48.86,1431,989.89,6038,1.076
1,19.164111,2.773,2.16E+02,1.11,519,17.12,5103,0.674
0,1.053573674,1.70116,3.06E+03,299.87,4319,81969.77,5838,7.385
0,0.970085646,1.129,1.53E+02,18.65,5119,162048.58,4555,15.63
0,63.52017525,17.1759,3.25E+04,77.1,745,72.92,4938,4.33
0,11.30098763,10.5199,3.26E+05,97.12,1019,254.84,6143,1.448
0,2.182515126,6.8413,1.15E+05,128.15,2703,12627.67,8051,2.347
0,2.659418888,6.98414,3.05E+05,61.52,1352,789.69,6156,0.932
0,2.31610674,3.347,3.36E+01,0.7,1559,1393.98,6025,1.193
1,13.5164708,2.628,1.40E+02,0.88,645,40.81,5442,0.747
0,0.948683571,1.676,1.51E+02,1.12,1665,1815.32,5576,0.852
0,1.65546056,3.52,1.25E+02,0.9,1331,743.75,5438,0.82
0,1.655472351,5.09197,1.74E+05,125.25,2546,9914.08,6725,2.171
0,1.759276227,3.19585,3.21E+04,40.79,1861,2828.82,6656,1.232
0,1.09206792,1.646,1.06E+02,0.74,1320,715.46,4856,0.728
1,4.83014159,0.957,1.92E+02,1.3,1039,275.02,5693,0.939
1,2.41194057,1.787,6.73E+01,1.35,1654,1771.98,5598,1.594
0,1.613014741,4.39594,1.52E+05,157.33,3145,23173.2,7832,2.779
0,6.2089181,2.292,1.66E+03,9.2,1378,853.5,5548,2.113
0,0.77996263,3.369,2.57E+01,0.83,2607,10919.82,6002,1.629
1,0.800263219,0.729,1.71E+02,0.77,1240,561.84,4336,0.59
0,18.64632309,8.853,2.31E+05,213.31,1194,480.54,5786,3.478
1,441.17369,14.82,7.02E+02,2.27,217,0.52,5610,0.858
0,3.6673005,3.373,1.45E+02,0.62,627,36.42,3823,0.519
0,3.044771557,11.0593,4.88E+05,231.93,2816,14849.39,8199,3.163
0,0.773144492,4.05643,2.16E+05,107.13,2860,15791.97,6413,1.91
0,2.66811113,22.49,4.83E+01,1.53,1792,2439.28,6593,1.561
0,50.44028536,12.2001,8.53E+04,51.5,673,48.36,6225,1.646
0,3.255385289,5.9498,1.59E+05,40.58,1236,550.68,5806,0.975
0,7.4185369,1.451,1.47E+01,0.81,1963,3511.86,9763,2.045
0,15.68434493,44.463,7.92E+02,56.23,1136,393.14,6407,2.191
0,5.357409918,4.28582,1.99E+05,124.05,1492,1172.13,5768,2.057
0,1.400991827,4.8798,6.41E+04,98.13,2468,8795.37,6706,1.924
1,19.2532128,1.674,2.19E+02,1.42,692,54.13,6060,0.953
0,1.34062901,3.076,6.95E+01,0.82,1678,1876.57,6045,0.955
1,14.1011023,4.513,1.08E+02,1.26,904,157.56,6534,1.199
0,7.448375935,4.23892,1.53E+05,34.37,871,136.18,5636,0.867
0,0.533628226,5.772,8.18E+01,2.41,3885,53849.23,7163,2.177
0,0.678137665,1.00718,8.85E+02,30.37,2274,6364.7,6429,0.942
0,2.069415479,5.71941,1.62E+04,55.45,1768,2310.53,6640,1.25
1,1.817079849,0.889,2.05E+02,1.39,1454,1056.39,5808,0.963
0,8.04963472,6.00488,2.80E+05,95.98,1247,571.1,6698,1.485
0,11.57894687,4.6373,3.00E+05,58.32,869,134.91,6028,1.014
0,1.47258471,4.76885,2.24E+05,123.25,2705,12617.53,7360,2.024
1,5.15998178,3.356,4.12E+02,19.07,574,25.63,3900,0.534
0,4.446459958,2.558,5.66E+03,36.15,1030,265.42,5615,0.893
1,23.3787733,6.76,7.60E+01,0.92,694,54.98,6210,1.054
1,15.09984259,0.222,4.85E+02,4.11,576,25.98,5191,0.65
0,8.207257515,4.23835,3.91E+05,46.82,650,42.1,4859,0.621
0,498.68845,17.88,5.48E+02,2.44,246,0.87,6184,1.038
0,1.22775105,1.602,3.28E+02,1,1094,340.64,4551,0.56
1,15.3416245,2.126,2.70E+02,1.3,605,31.63,5061,0.814
1,21.980467,4.78,9.60E+01,0.92,625,36.07,5573,0.936
0,7.214721393,2.36464,4.68E+04,16.79,630,37.12,4705,0.552
1,8.15275885,1.746,1.65E+04,2.44,305,2.03,3327,0.189
0,3.18740907,6.19,1.38E+02,0.81,919,168.43,4808,0.715
0,0.962815183,2.581,2.07E+01,1.12,3152,23331.88,6638,2.445
1,7.23524221,2.685,6.00E+01,0.82,948,191.14,5574,1.065
1,10.72900793,0.696,4.04E+02,1.78,722,64.33,5375,0.876
1,8.19619768,2.109,1.97E+02,1.55,851,123.81,5323,0.995
1,5.215752,1.13,4.68E+01,0.83,1156,422.67,6202,1.122
0,0.696290095,3.839,1.21E+02,12.63,1969,3537.89,5904,0.867
1,10.0714369,6.891,4.95E+01,1.98,1362,814.46,5768,2.81
0,0.62240698,1.186,1.56E+02,1.63,2663,11894.49,6661,1.29
1,4.37198905,2.177,1.04E+02,0.93,1085,327.65,5823,0.919
1,6.72876606,2.277,1.17E+02,1.03,940,184.66,5823,0.919
0,24.09002065,11.0494,6.78E+03,9.39,551,21.85,5354,0.804
0,4.4158933,1.155,1.91E+02,1.42,1138,395.82,5977,1.022
1,3.09383248,1.576,3.74E+02,1.32,998,233.91,5327,0.681
0,2.666961614,2.4774,7.58E+03,40.68,1469,1104.26,6609,0.974
0,1.17430183,9.587,6.45E+01,2.22,3020,19656.66,7537,2.145
0,15.03946452,5.39796,6.69E+04,51.71,877,139.95,6410,1.178
0,3.693951168,2.2534,2.83E+04,20.88,1148,411.07,5968,0.881
0,1.05680287,5.748,8.23E+01,0.83,1633,1686.88,5584,0.885
0,0.787122102,3.0999,5.97E+02,20.76,1655,1775.05,5210,0.799
0,2.15045295,4.453,1.69E+02,24.27,4340,83894.63,4899,18.92
0,0.561524348,3.336,3.41E+01,0.43,2050,4173.47,5919,0.715
0,1.21607873,4.686,2.94E+01,1.92,2803,14545.24,6234,2.5
0,38.49536985,12.8716,9.33E+04,124.34,824,109.13,6050,2.345
0,4.18224416,6.209,5.72E+01,1.07,1206,500.7,6057,0.999
0,0.643002821,1.02608,2.67E+03,36.82,2188,5409.39,5681,1.036
0,1.95119541,1.907,5.97E+01,0.47,1050,287.41,4936,0.628
0,53.220417,17.7344,7.29E+04,55.22,655,43.63,5653,2.057
1,8.0018897,3.425,1.03E+02,0.9,864,131.75,5830,0.876
1,383.85362,9.76,4.23E+02,2.78,314,2.29,6675,1.293
1,2.564012541,0.9433,2.55E+03,7.27,1720,2065.56,6274,1.428
0,2.264471713,7.1803,1.87E+05,102.12,2103,4637.68,6782,1.752
0,18.3602239,2.352,5.75E+02,2.04,637,38.9,5713,0.856
1,5.21395046,3.188,7.85E+01,1.24,1201,492.29,5529,1.412
1,24.996068,5.623,6.22E+02,2.4,604,31.43,5761,0.956
1,8.9429645,1.803,2.34E+02,0.89,536,19.51,4183,0.594
0,281.509095,40.963,5.95E+03,85.77,685,52.05,4797,10.709
1,2.405625303,0.6283,1.64E+02,1.11,1180,459.66,5450,0.83
0,3.258249472,2.6358,1.64E+03,79.23,2057,4234.38,6712,2.361
0,552.8295063,16.0851,2.66E+05,56.89,229,0.65,5956,0.929
0,0.773595312,0.781,9.30E+01,0.96,1976,3613.97,5973,0.935
1,0.7735301,1.335,1.85E+02,1.87,2474,8868.22,6296,1.35
0,533.6593,12.81,5.34E+02,1.92,205,0.42,5695,0.839
0,44.82732381,6.86103,2.37E+05,429,779,87.2,5160,3.279
0,7.535894184,8.3059,1.72E+05,24.64,642,40.28,4969,0.537
0,0.562498925,0.6743,4.20E+02,2.88,2129,4880.5,5638,0.933
0,0.755049082,2.09643,2.61E+04,30.47,1551,1372.84,5242,0.622
0,1.012694226,3.6017,1.09E+05,42.51,2230,5846.79,6487,1.233
0,10.303356,5.98633,5.20E+05,69.66,787,90.76,5497,0.9
0,2.214029545,5.64264,3.49E+05,94.23,1894,3041.8,6604,1.526
0,2.441988077,3.94526,9.53E+04,90.39,1993,3721.74,6078,2.059
0,2.44200193,3.146,1.29E+02,0.95,1217,518.48,5587,0.851
1,384.847556,9.969,1.90E+02,1.09,220,0.56,5579,0.798
0,2.131225773,5.4932,2.34E+03,35.68,1555,1382.47,6181,1.028
1,0.839907158,1.019,1.20E+02,0.92,1640,1705.12,5120,0.853
0,1.219736039,4.89465,6.12E+05,135.43,2611,10982.55,7358,1.637
0,2.015152464,8.17997,5.62E+05,132.05,2107,4657.05,6988,1.649
0,0.82820657,2.70353,1.19E+05,35.67,1473,1109.75,5033,0.655
1,1.7613778,1.355,3.59E+02,2.32,1824,2621.69,6544,1.207
0,2.537081943,4.80903,2.45E+05,67.96,1712,2032.57,6735,1.309
0,14.44312745,8.33598,4.17E+04,92.28,1182,462.07,5757,2.736
0,5.61386908,5.07753,5.74E+04,34.24,714,61.43,4504,0.709
0,9.080194398,8.18777,3.25E+05,76.4,1013,248.49,6461,1.131
0,9.93442075,7.8219,5.60E+04,34.03,679,50.35,5382,0.669
0,2.071939672,4.45367,1.99E+05,75.64,1696,1953.33,6140,1.254
0,8.5893644,6.975,1.79E+02,1.21,792,93.09,5602,0.817
0,8.589644815,9.49469,2.70E+05,140.07,1412,940.15,6331,2.194
1,11.7728146,4.132,7.71E+01,0.93,788,90.86,5410,1.056
0,1.009671584,4.37759,1.55E+05,125.31,3287,27692.04,7652,2.242
1,2.46506501,6.218,3.98E+01,1.14,1999,3777.82,6881,1.714
1,1.758599866,0.2729,2.38E+02,1.6,1101,347.1,4744,0.725
0,1.260575815,2.36064,1.54E+05,29.91,1410,935.7,5388,0.715
0,1.88912273,4.219,6.02E+01,0.59,1248,573.44,5413,0.754
0,0.609125246,0.655,1.39E+02,0.96,1896,3049.07,5595,0.796
1,14.1573717,3.786,1.30E+02,1.1,778,86.67,6122,0.964
0,1.566528935,3.2593,9.25E+04,49.66,1551,1371.7,5883,0.905
0,4.52977632,26.752,1.58E+03,12.22,2264,6213.27,8912,2.299
1,1.291964282,1.8378,2.86E+04,10.97,1249,572.64,4995,0.638
1,37.4646974,4.954,5.16E+01,0.97,677,49.61,6266,1.342
0,4.32744048,4.539,2.20E+01,0.58,1254,585.32,5888,1.227
1,6.31915999,3.465,3.44E+01,1.04,1369,829.72,6254,1.706
1,2.58393841,2.169,4.94E+01,0.77,1470,1103.3,6164,1.09
0,0.87630504,1.11,1.71E+02,22.24,1911,3156.02,6032,0.929
1,6.5595368,4.324,2.63E+01,0.62,1079,320.09,5950,1.196
1,31.5322987,3.49,1.06E+02,0.74,461,10.65,5183,0.739
1,14.7510068,2.25,3.81E+02,1.7,629,36.94,5295,0.8
0,15.58279473,3.76683,5.28E+04,14,397,5.86,3849,0.546
0,1.529283907,14.0075,5.48E+01,2.26,2550,9998.13,6438,2.266
0,2.908454772,2.6005,6.43E+04,40.85,1153,416.75,5631,0.764
0,1.540396094,2.8044,5.51E+04,48.81,1576,1455.18,5780,1
0,1.540395674,2.80168,7.06E+04,117.33,2850,15595.35,7394,2.283
0,2.344138713,0.4495,1.11E+02,2.43,1797,2469.65,5313,2.095
0,0.91849333,2.399,5.87E+01,0.93,2205,5576.7,6469,1.193
0,1.341078755,3.86492,1.12E+05,41.8,1968,3533.56,6368,1.225
0,589.74851,12.74,4.62E+02,2.03,217,0.53,6003,0.932
0,235.2976173,87.013,2.31E+04,82.92,585,27.65,4894,5.568
0,36.136968,15.42,1.52E+02,1.3,600,30.69,6258,1.046
0,0.933746709,3.435,1.86E+01,0.36,1893,3026.99,6302,0.815
0,0.93376738,4.036,5.54E+01,0.63,1678,1879,5611,0.787
0,0.93374073,4.296,1.48E+02,0.84,1371,831.95,4753,0.717
0,0.93369659,4.444,8.14E+01,0.78,1680,1891.43,5619,0.838
0,0.9337473,3.446,6.46E+01,0.6,1625,1652.84,5649,0.741
0,677.35794,9.698,3.22E+02,7.12,388,5.35,6335,3.523
0,4.0551242,12,1.49E+02,3.13,2013,3887.31,7064,2.531
1,12.9284553,2.49,2.98E+02,0.64,343,3.26,3578,0.375
0,21.6817115,7.18,7.35E+01,0.89,713,60.99,6297,1.031
0,466.08101,23.69,1.80E+02,2.13,305,2.05,6098,1.59
1,4.02018903,3.616,1.85E+01,0.6,1337,754.66,5788,1.376
0,3.796383639,8.6711,3.11E+01,0.71,1323,724.17,6017,1.21
0,0.71059239,4.92,2.81E+02,3.92,3318,28640.03,7454,1.853
1,3.33930957,2.597,9.13E+01,1.2,1205,498.37,5700,1.006
0,3.36379289,23.7,1.36E+02,44.77,1840,2712.28,5947,2.407
1,4.29251656,4.254,2.50E+02,3.66,1144,403.88,6032,0.973
1,4.98792404,1.618,3.46E+02,0.73,485,13.07,3606,0.395
0,0.907818056,1.679,2.95E+01,0.55,2012,3871.99,6210,1.014
0,297.71402,13.413,1.37E+03,45.69,706,58.76,4916,10.801
1,3.87594316,2.314,5.86E+01,0.68,1081,323.21,5713,0.893
1,5.68325648,1.778,4.46E+01,0.97,1257,589.92,6072,1.286
0,0.93373761,3.303,5.87E+01,1,2073,4359.29,5534,1.326
0,0.687739345,0.1866,3.76E+01,1.53,2837,15318.29,6823,1.493
0,9.524076544,10.4891,1.98E+05,151,1390,882.28,5180,3.371
0,11.63785889,11.8851,4.28E+05,77.01,895,151.54,6360,1.058
1,91.649983,10.294,1.94E+02,2.27,568,24.57,6705,1.608
1,541.742985,10.47,1.04E+03,3.39,248,0.9,6373,1.047
0,14.5862195,2.733,2.02E+02,1.17,702,57.32,5904,0.819
0,0.938074536,1.9618,5.76E+02,417.01,5718,251840.36,4697,17.032
0,0.698359996,1.4959,7.74E+02,28.97,1990,3702.25,5761,0.956
0,563.94854,15.631,8.73E+02,2.55,209,0.45,5853,0.868
0,0.98376204,10.052,5.50E+01,12.44,4203,73867.88,6431,5.294
0,2.403704619,0.8927,1.11E+02,27.04,3903,54903,6244,10.105
0,33.65766894,40.787,1.54E+04,78.44,1211,508.66,4774,6.447
1,44.113873,3.956,1.96E+02,4.9,1158,424.45,7854,3.462
0,0.892988877,2.4428,8.50E+01,2.94,3285,27545.43,6228,2.975
0,0.705816203,5.55,1.49E+02,15.33,2109,4650.24,6106,0.966
0,374.51648,6.088,9.07E+05,73.1,220,0.55,5714,0.711
0,10.3482112,2.089,2.55E+02,1.29,724,64.97,5383,0.822
0,1.7609276,5.189,5.73E+01,1.53,2860,15818.72,8784,1.967
0,1.463148937,11.04,1.68E+02,15.82,2371,7470.01,6525,1.805
0,374.514471,6.629,4.41E+05,139.55,295,1.79,6446,1.155
1,482.62011,12.86,3.24E+02,1.98,263,1.12,6315,1.095
0,1.525924746,1.955,7.41E+01,8.86,3786,48691.77,5000,10.533
0,1.25383162,7.68,1.29E+01,0.47,2109,4677.63,6472,1.299
0,12.82252496,18.8,1.93E+04,20.12,915,165.54,5845,1.352
1,10.1551587,1.802,1.42E+02,0.94,721,63.73,5275,0.796
1,0.708965461,3.946,8.72E+01,1.13,2417,8061.29,6528,1.155
0,0.648772102,2.614,3.11E+01,2.6,3758,47393.05,4973,4.708
0,0.93705132,4.808,5.15E+01,6.09,5094,159426.96,6691,7.781
0,451.86579,13.47,8.00E+01,1.85,464,10.97,9024,2.005
0,491.52571,12.43,4.57E+02,1.43,159,0.15,4541,0.669
1,608.20572,13.63,5.54E+02,1.46,143,0.1,4486,0.646
0,480.03759,16.25,7.17E+02,1.14,109,0.03,3622,0.43
1,7.2274321,4.967,1.73E+02,1.28,967,206.77,6075,0.969
0,0.592618966,0.811,9.14E+01,0.86,2103,4626.58,5926,0.887
0,0.532854237,3.231,5.09E+01,1.21,3042,20292.47,6266,1.613
1,91.069934,17.33,1.27E+01,1.59,1103,349.47,9051,4.232
0,0.566802672,3.545,3.17E+01,1.08,2791,14458.31,5102,1.961
0,0.566796331,5.194,1.15E+02,1.5,2411,7979.99,6319,1.032
0,0.566785459,2.893,6.38E+01,0.84,2280,6410.46,6063,1.012
0,0.566792936,2.846,2.30E+01,0.79,3114,22251.32,6432,1.603
0,0.5668004,3.813,9.32E+01,0.88,2222,5739.87,6215,0.872
0,0.566793614,5.723,3.14E+01,21.63,7584,781981.98,3789,27.384
0,0.566798676,2.777,5.99E+01,0.68,2051,4160.07,5490,0.887
0,0.5667638,1.73,6.45E+01,0.75,2178,5335.09,5766,0.94
0,38.51077573,38.8558,8.46E+04,18.68,352,3.64,4374,0.635
0,0.577910513,1.362,1.44E+02,1.1,2081,4429.84,5730,0.908
0,0.566807725,2.16,3.15E+01,0.94,2524,9645.51,5018,1.734
0,0.566807422,5.148,2.61E+01,1.13,2680,12227.82,5616,1.547
0,1.345078434,10.19,3.03E+03,12.16,2324,6894.58,6664,1.675
1,366.088938,11.887,5.38E+02,2.57,257,1.03,5941,0.945
0,439.1076969,26.2259,6.98E+04,24.7,221,0.57,5810,0.811
1,414.45008,19.15,7.30E+02,7.01,364,4.17,7037,1.683
1,5.43103616,2.469,6.68E+01,0.66,873,137.1,5374,0.721
0,0.594003994,5.557,2.54E+01,1.55,4952,142174.84,8596,2.968
1,328.32211,13.53,3.99E+02,1.3,193,0.33,4906,0.668
1,381.97977,15.7,9.00E+02,1.55,132,0.07,3761,0.526
1,67.412998,9.1,1.26E+02,1.57,572,25.32,6525,1.359
0,2.08802799,24.017,7.08E+01,1.93,2003,3806.17,6593,1.67
0,10.4212788,28.4832,1.48E+02,36.9,1235,549.92,6183,2.073
0,0.778705577,6.445,5.45E+01,59.33,4233,75864.33,7846,3.066
0,4.44709107,16.79,4.05E+01,0.96,1228,537.35,6137,1.076
0,293.70696,11.03,1.58E+03,6140.44,274,1.34,6054,0.893
0,27.79576243,15.5056,4.20E+05,81.48,655,43.51,5915,1.13
0,20.73374857,6.28773,4.17E+05,69.8,661,45.06,5620,0.974
0,24.2382418,4.16665,4.62E+05,102.31,793,93.68,6457,1.365
0,11.25882503,8.9592,1.96E+05,87.18,1080,322.25,6217,1.464
0,28.16261258,3.19576,3.78E+04,23.52,470,11.52,4936,0.761
0,75.3789569,7.70352,5.39E+05,58.76,365,4.17,5420,0.771
0,9.0584662,6.376,6.18E+01,2.46,1310,695.41,5198,3.207
0,342.5531572,73.8068,1.93E+05,830.99,738,70.22,4857,14.219
0,362.747593,16.45,1.32E+02,2.51,384,5.13,6176,2.16
0,0.536650344,2.878,2.58E+01,1.57,3380,30860.16,5490,2.825
1,0.694611128,1.115,9.88E+01,0.64,1415,945.45,4612,0.662
1,7.4751841,5.166,2.81E+01,0.85,1168,439.51,5616,1.602
0,328.0485,13.75,3.98E+02,2.22,292,1.72,6268,1.1
0,1.72128752,2.366,5.85E+01,0.65,1415,944.49,5813,0.833
0,0.784294574,4.18831,2.13E+05,87.26,2651,11702.6,6576,1.455
0,361.51099,4.868,2.36E+02,6.85,733,68.36,9492,4.298
0,1.41435861,2.285,5.68E+01,0.74,1578,1458.2,5470,0.994
0,0.616343903,0.7656,1.61E+02,1.72,2513,9411.28,6045,1.34
1,1.04347858,2.012,2.25E+01,1.09,2688,12313.82,6014,2.246
0,364.33929,13.486,1.94E+03,4.4,228,0.64,5606,0.8
0,352.710091,2.901,1.66E+03,3.75,261,1.09,6112,0.908
0,33.8938177,2.012,2.05E+02,1.22,527,18.27,5818,0.848
0,224.591055,3.232,1.25E+02,2.17,392,5.56,5786,1.771
0,374.939991,17.0849,2.35E+02,4.67,381,4.99,5382,2.909
1,24.2783801,4.564,7.14E+02,2.03,432,8.27,4450,0.707
1,382.5891,11.7,2.98E+02,2.15,305,2.05,6337,1.239
0,11.9283194,6.69,1.83E+02,0.98,632,37.8,5010,0.75
0,0.603351522,0.8358,1.64E+02,3.91,3730,45493.51,6240,2.948
0,31.97280045,4.9,2.24E+03,5.88,626,36.33,6340,1.01
0,8.39140024,1.193,1.34E+02,1.1,921,169.89,5892,0.935
0,0.532493086,2.145,1.99E+01,1.87,4893,135046.96,6894,4.032
0,0.812678859,0.841,3.93E+01,0.83,2403,7917.14,6636,1.236
0,183.836254,13.088,1.05E+03,51.64,852,124.46,4959,11.963
0,5.959695593,1.8383,1.51E+02,1.13,937,182.4,5717,0.884
1,392.601892,3.21,7.79E+02,2.25,204,0.41,5307,0.753
0,452.65206,19.87,1.75E+02,2.41,345,3.33,6664,1.73
0,234.6631919,7.627,2.44E+02,1.68,328,2.73,6306,1.076
0,351.204993,22.414,1.26E+03,3.57,258,1.04,5845,0.918
1,260.446151,9.314,7.14E+02,25.39,608,32.37,4845,7.796
1,87.487573,5.881,5.29E+02,1.87,377,4.79,5774,0.818
1,11.9451376,6.893,6.33E+01,3.32,1337,755.16,5094,4.163
1,277.13367,9.67,3.21E+02,1.84,307,2.09,6461,0.971
0,3.381607,7.627,4.41E+02,117.25,6037,314164.85,3974,59.437
0,0.660655454,7.111,5.67E+02,16.81,2497,9210.84,6520,1.215
0,145.750554,13.999,3.86E+02,15.34,748,74.07,5096,8.038
0,2.17813954,2.063,2.86E+01,1,2073,4372.75,6511,1.851
0,384.09781,12.55,1.00E+02,1.63,330,2.8,5884,1.628
0,0.505322676,5.2727,7.73E+04,46.59,2275,6291.87,5941,0.924
0,333.7163405,4.8236,4.20E+02,3.53,362,4.05,6045,1.719
0,322.50741,20.688,3.50E+02,2.11,257,1.03,5708,0.933
0,373.8716,16.78,3.83E+02,2.19,279,1.44,5846,1.116
0,171.046664,2.438,7.31E+02,32.31,827,110.64,4932,12.048
0,0.799868354,6.613,4.93E+03,34.7,1816,2581.61,5568,0.882
0,345.7671,15.38,2.13E+02,2.5,336,3.02,5845,1.702
0,350.34114,16.97,1.36E+03,2.5,202,0.39,5188,0.69
0,363.97165,5.702,1.97E+03,40.48,231,0.68,5648,0.841
0,395.23753,18.494,1.30E+03,3.17,225,0.61,5648,0.841
0,385.97241,12.167,1.62E+02,1.72,325,2.65,6732,1.316
0,89.667675,3.726,1.42E+03,78.77,1364,818.91,4742,21.291
1,5.0487451,4.007,6.76E+01,0.67,922,170.39,5450,0.83
0,321.02094,7.51,5.93E+02,1.96,232,0.69,5334,0.81
1,122.11555,16.07,1.10E+03,2.96,351,3.6,5592,0.894
0,1.213742728,3.596,3.17E+01,1.18,2599,10804.6,6532,1.987
1,225.48805,19.46,3.80E+02,1.7,267,1.2,5663,0.782
0,366.74866,12.446,4.19E+02,2.35,281,1.48,6136,1.087
0,0.93374894,4.637,2.26E+02,0.18,433,8.36,2661,0.116
0,0.734548624,2.207,5.86E+01,0.84,2082,4454.22,6046,1.007
0,317.99484,7.28,7.19E+02,2.22,241,0.79,5665,0.82
0,432.96732,10.85,8.66E+02,1.64,151,0.12,4403,0.576
0,614.39054,9.312,2.89E+02,2.43,269,1.24,6228,1.427
1,578.88761,18.521,7.68E+01,1.69,315,2.32,6180,1.917
0,238.561202,11.9,2.60E+02,5.75,568,24.55,6565,3.308
1,218.771117,3.201,1.40E+02,250.2,1997,3757.91,3297,151.184
0,375.17737,20.52,1.23E+03,3.64,264,1.15,6089,1.024
0,334.87402,35.42,3.88E+02,47.48,408,6.52,6122,2.348
0,370.2402,31.46,1.27E+03,29.24,270,1.26,6296,0.966
0,1.6749812,2.707,9.40E+01,79.51,8986,1540745.8,3940,84.461
0,288.678554,9.197,2.43E+02,0.96,172,0.21,4326,0.575
0,307.9473572,15,1.13E+04,76.66,492,13.83,4878,4.461
1,277.25118,8.742,1.52E+03,5.02,304,2.02,6046,1.048
0,264.63654,42.77,4.32E+02,42.55,376,4.75,6564,1.461
0,375.408923,11.438,8.73E+01,4.48,858,128.15,11357,4.528
0,2.17812769,1.645,6.17E+01,0.78,1421,963.16,6014,0.958
1,67.17662686,3.1147,1.69E+03,9.66,179,0.24,3391,0.311
0,0.93378068,3.706,7.27E+01,0.63,1427,985.2,4938,0.753
0,0.93373895,4.156,3.96E+01,0.64,1993,3723.37,6223,1.006
0,0.93373718,2.582,1.89E+01,0.48,2097,4570.22,6367,1.087
1,359.33831,18.566,9.78E+02,2.33,216,0.52,5316,0.753
0,213.201978,15.396,6.97E+02,1.91,221,0.56,4594,0.752
0,77.773042,2.285,4.33E+02,15.03,955,196.5,4763,7.068
0,381.782641,4.52,3.68E+02,55.75,384,5.12,6056,2.29
0,354.7897,12.62,8.10E+01,0.47,134,0.08,3778,0.515
0,235.544698,8.93,2.99E+02,2.13,316,2.36,5533,1.255
1,0.933745798,6.447,6.14E+02,3.45,2097,4570.22,6367,1.087
0,115.28415,11.39,4.15E+02,2.05,374,4.63,5780,1
0,423.73074,19.4,8.35E+02,2.48,225,0.6,5743,0.853
1,293.38641,15.23,9.49E+01,1.35,347,3.43,6392,1.34
0,677.56282,10.53,6.31E+02,2.24,190,0.31,5511,0.872
1,66.716453,3.855,6.26E+02,2.2,402,6.18,5447,0.859
0,371.21205,19.95,7.20E+02,2.55,259,1.07,6106,0.94
0,190.783023,4.069,1.39E+03,71.66,989,226.51,5013,19.813
1,34.57371851,2.1742,3.99E+02,0.42,199,0.37,3374,0.218
0,0.9337491,3.842,9.81E+01,0.79,1662,1809.26,5628,0.808
0,0.93374417,3.385,3.13E+01,0.64,2126,4835.58,6363,1.131
0,0.93374635,3.074,3.43E+01,0.63,1895,3029.67,5593,1.094
0,0.9337465,3.629,4.99E+01,0.63,1863,2852.33,6102,0.887
