# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:34:46 2025
#
# User preference: *
#
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
loc_rowid,pl_orbper,pl_trandurh,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
6713,2.0990769,2.3430000,4.1379700,5728.0800000,2423.0000000,8853.0000000,2.0000000
6714,13.5853161,5.2710000,3.8251300,156.9280000,986.0000000,5854.0000000,1.4300000
6715,6.8787507,2.5990000,3.4580100,266.7800000,1125.0000000,6636.0000000,1.9800000
6716,14.9166631,3.7090000,1.9205300,81.9483000,838.0000000,5434.0000000,0.8100000
6717,1.9769396,3.0210000,15.8982000,2535.5500000,1976.0000000,6440.5000000,1.6500000
6718,0.5666806,0.7220000,8.0461100,1116.1700000,1610.0000000,5517.0000000,1.6500000
6719,,3.9569972,3.8324012,108.6208553,823.3757159,5657.0000000,1.0999300
6720,14.4217699,2.3406411,9.4489967,299.9460099,1061.4035157,6026.9400000,1.9191700
6721,11.6515287,4.1130736,11.0647635,60.1770060,710.3581928,5335.0000000,0.8912470
6722,4.8003341,1.9999398,5.5672157,84.5628503,773.4186722,4664.5900000,0.7116300
6723,6.5883481,5.3652099,9.5170822,153.6630881,897.9706432,6186.7000000,1.2490100
6724,19.9253903,7.1580751,10.8355197,143.5992933,882.8924951,6213.0000000,1.5843700
6725,10.5465818,3.4172956,18.8533824,127.8592096,857.6355078,5726.0000000,1.0922101
6726,1.6640200,3.3970000,7.6544300,8754.7300000,2694.0000000,4841.3000000,0.7800000
6727,,8.8064896,6.5779189,0.6679202,230.5689844,5964.0000000,1.2625200
6728,8.3106603,1.6506686,8.1090160,92.0617390,790.0226507,5675.0000000,0.8023010
6729,17.8961832,5.8302347,11.0501866,91.5862630,789.0006014,5767.3300000,1.3005300
6730,,13.4131846,8.5614402,358.9407373,1110.1340849,6140.0000000,2.5072899
6731,3.3706303,1.5183944,9.3830336,6.6189834,409.0887836,3133.0000000,0.2221210
6732,7.0469712,2.5510000,3.7707600,125.3160000,,5940.0000000,1.2000000
6733,19.7357748,4.9695046,3.5822698,56.5126178,699.2880486,5985.0000000,1.0350100
6734,8.3301740,3.7768040,13.5233600,286.3765268,1049.1899067,5858.0000000,1.3273000
6735,18.1070683,3.4544369,3.3584758,8.0547175,429.6673243,4024.0000000,0.6778050
6736,2.8625937,2.6639389,1.1780056,465.8154756,1184.8768866,5503.0000000,0.9304780
6737,3.6437600,3.3800000,,2107.8800000,1887.0000000,5463.2000000,
6738,13.9223368,3.0897341,1.7196615,19.1604588,533.6066406,4468.0000000,0.7370840
6739,3.2727859,1.7034150,1.4541092,121.4028186,846.5974227,4550.0000000,0.6878800
6740,36.4358589,9.2522534,2.8743721,58.2895066,704.7212129,6597.0000000,1.4042600
6741,4.9676784,0.9269660,3.8407588,1216.4339161,1506.2320337,6971.2000000,1.5750600
6742,16.8267434,2.4103679,2.9646311,7.2034173,417.8345932,3944.0000000,0.6289840
6743,1083.5575987,8.3500813,13.8558129,1.6153271,287.5311275,6002.0000000,2.5210500
6744,3.4770171,2.5101218,11.8571021,253.0737249,1017.2589369,5225.9100000,0.8412700
6745,3.3795099,2.7055281,10.8621720,235.0109316,998.6004687,5203.0000000,0.7994650
6746,3.7120776,3.0734816,5.1182100,637.0950531,1281.3589533,5501.0900000,1.2926800
6747,4.4284676,2.4495032,7.9762130,45.5373857,662.5394963,3893.0000000,0.6801980
6748,6.9055908,1.7156097,3.3369764,,928.7406881,5846.0000000,
6749,2.5139302,2.9912384,12.9860395,812.9081310,1361.8526381,5585.0000000,1.1018500
6750,16.2520546,8.6470000,2.9719000,465.9140000,1294.0000000,6696.0000000,2.2400000
6751,7.6377900,2.2510000,2.2275100,85.4903000,847.0000000,5924.0000000,1.3100000
6752,0.5843146,0.5550000,5.7174800,2879.9200000,2040.0000000,6870.8000000,1.4600000
6753,9.3079811,3.2350000,18.2250000,404.6410000,1249.0000000,6076.4000000,1.1000000
6754,2.4915545,1.2000000,5.4681100,1164.5100000,1627.0000000,8013.0000000,1.9800000
6755,3.9155539,3.7200000,16.5322000,887.7120000,1520.0000000,6285.0000000,1.6200000
6756,9.7716812,5.2810000,9.1293300,370.0950000,1221.0000000,6518.8000000,1.4700000
6757,14.2308461,5.8350000,9.7586900,149.4410000,974.0000000,5787.9000000,1.7700000
6758,0.7603078,0.3630000,14.9311000,118.3650000,918.0000000,4069.0000000,0.7200000
6759,1.0360400,1.8550000,3.5276100,21307.5000000,3365.0000000,9622.0000000,2.7400000
6760,3.6688102,2.1510000,9.8597300,265.9320000,1125.0000000,5821.5000000,1.1200000
6761,25.7142530,6.3730000,15.8297000,45.1202000,722.0000000,5677.8000000,0.8600000
6762,5.0989519,2.1180000,7.7416200,198.0380000,1045.0000000,6305.0000000,1.2400000
6763,6.7274903,2.9440000,11.3939000,127.4110000,935.0000000,5221.4000000,0.9400000
6764,91.9283414,4.3430000,9.2203300,2.0915300,335.0000000,6118.4000000,1.1300000
6765,5.9785287,2.4810000,13.9371000,15.6338000,553.0000000,3674.0000000,0.5900000
6766,8.2864221,5.8590000,9.7756700,368.2050000,1220.0000000,5643.0000000,1.7600000
6767,4.3427321,1.2300000,13.7163000,53.9765000,755.0000000,5737.3000000,1.1200000
6768,3.8978437,3.5230000,13.8047000,785.0260000,1474.0000000,6280.0000000,1.2400000
6769,719.5740937,2.9420000,10.9394000,0.0051995,74.0000000,4854.0000000,0.7800000
6770,,4.0290000,17.7255000,,,4654.2000000,0.7200000
6771,7.2218817,2.1160000,13.5058000,188.7680000,1032.0000000,6172.8000000,1.1500000
6772,2.2183625,2.7730000,11.9385000,1682.8000000,1784.0000000,6307.0000000,1.8900000
6773,8.9533044,5.7470000,11.7455000,530.4490000,1336.0000000,5808.0000000,1.4600000
6774,9.7654820,5.0100000,12.1312000,281.8100000,1141.0000000,5887.0000000,2.3500000
6775,2.8398671,3.0910000,13.7553000,964.8120000,1552.0000000,5954.0000000,1.4800000
6776,1.7630340,1.8490000,9.5564900,165.3660000,999.0000000,3958.0000000,0.6700000
6777,10.2985660,2.0220000,4.0083900,9.3210900,486.0000000,4201.6000000,0.6700000
6778,1.3809769,1.2290000,5.7335400,1739.3900000,1799.0000000,7445.4000000,1.5300000
6779,4.8789974,6.1120000,15.3642000,2600.1200000,1989.0000000,6473.0000000,2.4600000
6780,1.9207699,1.4480000,13.6773000,868.0380000,1512.0000000,6039.4000000,1.3800000
6781,48.0511988,4.3070574,12.8456117,12.5271592,479.8250298,5354.9600000,1.0417000
6782,0.3052608,0.3090000,2.0344800,196.5620000,1043.0000000,3338.0000000,0.3700000
6783,2.9371797,4.0090000,15.9500000,2484.6700000,1966.0000000,6610.0000000,2.1700000
6784,11.2320736,2.5490000,7.8454300,136.4260000,952.0000000,6234.0000000,1.0600000
6785,5.6906792,5.5480000,15.1551000,1362.1000000,1692.0000000,6749.0000000,3.0300000
6786,12.3027503,3.5960000,2.6098600,46.2908000,726.0000000,5181.1000000,0.7600000
6787,14.8547783,5.9310000,11.4260000,180.9790000,1021.0000000,6397.0000000,1.3900000
6788,13.2272686,1.6760000,12.0458000,11.0108000,507.0000000,5648.0000000,1.1300000
6789,6.5202038,4.7300000,16.0234000,618.6120000,1389.0000000,6628.0000000,1.6800000
6790,5.4911822,0.5230000,11.6180000,10.7412000,504.0000000,6250.0000000,1.3000000
6791,3.2232502,3.1850000,11.4574000,1730.8200000,1796.0000000,7164.1000000,1.4400000
6792,21.3764237,4.7666334,2.6824173,23.8245444,563.4766198,5591.0000000,0.8114630
6793,2.0478359,1.5590000,12.2554000,71.7485000,810.0000000,3854.0000000,0.6300000
6794,3.7279887,3.3030000,18.1003000,859.1310000,1508.0000000,6514.0000000,1.5800000
6795,5.1391542,0.6330000,10.2495000,26.3552000,631.0000000,5974.6000000,1.0000000
6796,0.8204734,1.1710000,8.7076200,1962.4000000,1854.0000000,5956.8000000,1.5500000
6797,4.0207557,2.0170000,3.7482500,124.5690000,930.0000000,5019.9000000,0.9500000
6798,5.1185703,6.2740000,11.7972000,2080.2600000,1881.0000000,6547.8000000,2.5500000
6799,12.3900547,5.7870000,9.8885200,327.7080000,1185.0000000,6824.2000000,1.3300000
6800,160.6760208,9.5344918,3.2160534,2.4672264,319.6480066,5389.7000000,1.0241200
6801,5.9815745,2.5574444,13.6663996,46.0989705,664.5727909,4403.0000000,0.6671270
6802,3.1381914,2.7306785,12.7099203,418.5038868,1153.5717806,5210.0000000,1.0165401
6803,0.8602406,0.5124345,0.9718795,112.3971391,830.4405814,3450.0000000,0.3381900
6804,3.6942604,1.1278521,1.0428407,16.1019503,510.9040793,3450.0000000,0.3381900
6805,4.9652069,0.9361524,0.8566925,10.8558882,462.9521337,3450.0000000,0.3381900
6806,1.3059494,1.0868040,7.4893460,532.6824370,1225.2842303,5107.3000000,0.7321160
6807,17.2367433,5.5296510,3.9264923,83.1395600,770.1435456,5911.1500000,1.1687000
6808,21.9903619,3.8732381,4.6034655,56.4700581,699.1563530,5294.0000000,1.3341700
6809,8.8349261,6.2442811,9.0595904,41.4198706,647.0263001,3303.0000000,1.1499799
6810,4.7645838,0.9332304,3.1594083,288.0706551,1050.7381592,5432.2500000,1.0462199
6811,5.9693397,3.4410380,1.3473608,334.6170929,1090.8292631,6007.0000000,1.1299300
6812,28.0693949,6.0393818,1.6221344,42.4755605,651.1102456,6007.0000000,1.1299300
6813,2.1659522,1.5926216,2.9108183,1867.8804075,1676.7063776,6194.5400000,1.3063500
6814,4.7335575,3.2089234,5.3852666,850.4828102,1377.3240616,5496.0000000,1.7589600
6815,2.3475051,2.8281222,5.4152906,1270.9181315,1522.8220038,5924.0000000,1.2043200
6816,1.5142292,1.7190416,11.6042711,4024.5979419,2031.4230444,6616.0000000,1.3919600
6817,4.5565614,2.7966471,11.3720410,926.3925066,1407.0790858,6616.0000000,1.3919600
6818,8.6078603,3.6798697,2.6206141,117.5495324,839.7982707,5447.0000000,0.9681490
6819,11.7144470,3.5131822,11.5337400,53.7953827,690.7263119,5165.0000000,0.8856290
6820,4.1866989,6.5543918,13.6762774,3868.6055276,2011.4459246,6309.0000000,2.8536100
6821,5.4809114,4.9080000,8.4427200,736.0850000,1451.0000000,5907.0000000,1.7200000
6822,31.6527509,3.7200000,3.1745000,17.5796000,570.0000000,5626.0000000,1.0000000
6823,7.7517707,3.9750000,7.2433800,201.7980000,1050.0000000,5741.0000000,1.2700000
6824,2.1449013,3.0430000,,,,,
6825,1.7346044,1.0840000,4.4625100,627.1530000,1427.0000000,6850.0000000,1.4900000
6826,5.0957983,1.7720000,1.9231800,28.5068000,643.0000000,4197.0000000,0.7000000
6827,9.1258136,3.1730120,0.9704787,42.1076880,649.6958588,4747.1300000,0.7507090
6828,8.7547080,3.4644403,3.5438108,117.8260362,840.2916858,5888.0000000,0.8893470
6829,15.0867738,2.1250291,2.0905859,3.5705631,350.5935542,3570.0000000,0.4718420
6830,,2.8554700,2.4161550,35.6346136,623.1430608,6186.0000000,1.1735700
6831,425.4506963,2.9472616,2.0762333,0.2314879,176.9097782,3261.0000000,0.2968060
6832,59.8473992,4.3696664,11.7556773,0.4688342,211.0447631,5765.3000000,1.0921500
6833,31.1571613,5.9839922,2.6946338,62.3345745,716.6415747,6317.0800000,1.3783000
6834,,5.1289452,3.5506895,0.0279229,104.2581018,3683.0000000,0.5152630
6835,748.7146251,6.6689152,3.4308988,0.1991332,170.3749226,5235.0000000,0.8448520
6836,1.2117417,1.0460000,12.6463000,63.3975000,786.0000000,3521.0000000,0.6600000
6837,4.6017382,2.6150000,17.8729000,290.3480000,1150.0000000,6233.0000000,1.3700000
6838,13.4140310,4.5780000,8.7660000,81.9067000,838.0000000,5614.0000000,1.1600000
6839,1.4956727,1.9650000,6.1051600,658.9680000,1411.0000000,4812.0000000,1.0600000
6840,14.8011934,3.4200000,2.4479600,55.7499000,761.0000000,6138.6000000,1.4200000
6841,33.6336133,5.3520000,2.3051700,27.3212000,636.0000000,6138.6000000,1.4200000
6842,672.6366236,7.4883769,2.9749826,1.0263046,256.7076521,6138.6000000,1.4186400
6843,1.5829358,1.6400000,8.4595500,945.5630000,1544.0000000,6047.9000000,0.8100000
6844,0.9902419,1.4050000,15.3849000,1227.0700000,1648.0000000,5643.0000000,1.2500000
6845,15.1389808,2.7100000,4.0312700,67.4078000,798.0000000,4448.2000000,0.7000000
6846,0.3695622,0.4460000,4.9835000,1668.7800000,1780.0000000,5661.0000000,0.9400000
6847,1.8819016,1.1620000,7.0908600,128.7960000,938.0000000,4704.0000000,0.9500000
6848,9.9444971,3.1710000,11.3375000,147.9040000,971.0000000,6576.0000000,2.1000000
6849,0.9602835,1.4970000,6.0323000,2118.5700000,1890.0000000,5708.0000000,1.0800000
6850,16.1793670,3.9030000,10.3462000,35.5088000,680.0000000,5576.0000000,1.0700000
6851,27.0358940,3.4770000,6.0141900,18.0249000,574.0000000,4225.0000000,0.6600000
6852,11.3689753,5.4920000,9.8984700,206.5130000,1056.0000000,6076.0000000,1.3100000
6853,16.0511060,1.3968229,2.5869212,2.7275631,327.7656616,3482.0000000,0.4194570
6854,37.4236838,3.3650101,1.3296571,0.8822386,247.1816698,3482.0000000,0.4194570
6855,9.9772730,2.2583631,0.9617288,5.1416079,384.0559420,3482.0000000,0.4194570
6856,27.8096898,2.9558823,0.9491858,1.3107501,272.8976058,3482.0000000,0.4194570
6857,2.7897577,3.3750000,15.2527000,1126.9200000,1614.0000000,5794.0000000,2.9200000
6858,16.3475547,1.8730000,13.2139000,1.3751600,301.0000000,3662.0000000,0.6500000
6859,4.9792822,4.3310000,12.0483000,1039.8700000,1582.0000000,6677.0000000,2.0700000
6860,0.7331156,0.5590000,13.8557000,48.0269000,733.0000000,3326.0000000,0.4600000
6861,9.8162989,5.3700000,9.9081700,250.5870000,1108.0000000,5755.9000000,2.1800000
6862,8.1420107,1.8900000,8.9621700,54.4532000,756.0000000,6089.0000000,1.2700000
6863,51.9120896,4.9750000,9.6932400,5.2868400,422.0000000,5437.0000000,0.8600000
6864,1.5342604,3.2710000,6.0999200,15822.4000000,3124.0000000,8194.0000000,1.7000000
6865,0.8406912,1.4890000,4.7791900,1679.3500000,1783.0000000,5170.0000000,0.9500000
6866,2.3206673,0.9690000,4.0470000,42.4124000,710.0000000,4231.0000000,0.6700000
6867,13.6973840,4.7838480,4.2119450,96.8938034,800.1911623,5837.0000000,1.1008900
6868,4.1976032,1.9710000,11.3523000,149.2370000,973.0000000,5617.0000000,1.1800000
6869,19.3940380,4.0820000,10.5887000,25.3617000,625.0000000,5493.0000000,1.0800000
6870,4.0197822,3.1800000,9.4733200,653.2220000,1408.0000000,6208.0000000,1.4200000
6871,4.2451891,2.6630000,7.6698100,221.0680000,1074.0000000,5358.0000000,1.0500000
6872,0.7406805,0.5980000,6.5355300,854.8610000,1506.0000000,6204.8000000,1.0800000
6873,7.0687489,0.5150000,14.0241000,0.3130280,208.0000000,3368.0000000,0.4700000
6874,1.5988030,2.4380000,15.4905000,11433.8000000,2880.0000000,9488.0000000,1.3200000
6875,5.0826878,5.1100000,19.0027000,1426.4300000,1712.0000000,6743.0000000,2.4200000
6876,20.3158735,5.2760000,17.8657000,37.1984000,688.0000000,5725.0000000,0.9100000
6877,48.2590904,6.2990000,7.8793300,13.5351000,534.0000000,5936.0000000,0.8500000
6878,3.5681410,1.4556337,2.0483578,49.3636227,676.0386184,4015.0000000,0.5777350
6879,3.1642475,1.1150000,10.4341000,296.4940000,1156.0000000,6975.0000000,2.0200000
6880,49.5355004,8.4830000,10.5617000,27.5628000,638.0000000,6173.0000000,1.3300000
6881,2.8583729,1.2360000,16.0985000,259.6100000,1118.0000000,5537.0000000,1.1900000
6882,2.3404152,2.5220000,13.0087000,1539.6500000,1745.0000000,6686.0000000,1.3300000
6883,1.9639208,1.4670000,12.0421000,74.4726000,818.0000000,3914.3000000,0.7100000
6884,66.9954225,2.0240000,11.7213000,1.5116600,308.0000000,6078.0000000,1.5100000
6885,65.5580424,4.1670000,5.5326400,0.9538800,275.0000000,4340.0000000,0.7400000
6886,4.2885021,1.4270000,11.6100000,97.7022000,875.0000000,5937.5000000,1.7500000
6887,2.4596079,2.1680000,4.0939500,448.3140000,1281.0000000,5340.0000000,0.9200000
6888,1.9271521,1.2010000,13.3640000,29.2163000,647.0000000,3516.0000000,0.5500000
6889,8.6729683,2.9598885,2.2827100,114.2649808,833.8694004,5384.0000000,0.9100000
6890,22.5682711,4.9745502,2.4795010,31.9256027,606.2538727,5384.0000000,0.8523040
6891,2.5604496,1.3390000,1.6013400,127.1950000,935.0000000,4679.0000000,0.7700000
6892,1.7911016,1.3192751,7.0726104,114.7997816,834.8433940,3718.0000000,0.6366470
6893,17.7456043,2.6750000,2.4476700,8.4438900,474.0000000,4526.0000000,0.7200000
6894,0.7312783,1.2890000,1.7324000,2334.8000000,1936.0000000,5508.0000000,0.9700000
6895,0.9082202,1.4610000,5.3160200,10962.9000000,,8482.0000000,2.1800000
6896,4.1814200,4.4300000,14.7940000,1099.8200000,1638.0000000,6293.8000000,1.7600000
6897,3.0513298,1.4911246,11.1893597,73.7445561,747.3985328,3937.0000000,0.6535720
6898,4.1279985,1.6980000,15.1533000,675.4030000,1420.0000000,5865.0000000,1.2300000
6899,8.6000492,3.0590000,3.1251100,256.4150000,1114.0000000,6920.0000000,1.4200000
6900,3.3206355,4.7320000,3.0183700,1683.4800000,1784.0000000,5768.0000000,1.3300000
6901,3.8143009,1.3793952,1.1147163,26.3711883,577.9658451,3625.0000000,0.5040680
6902,21.0562422,4.4190398,5.1947988,31.8281648,605.7907661,5376.0000000,0.9504650
6903,9.6994666,15.7960068,9.5295926,143.2589795,882.3689413,4696.0000000,4.2105899
6904,2.8176270,1.4550000,3.2271100,327.8730000,1185.0000000,6320.6000000,1.1700000
6905,17.3840061,3.9320000,1.6942500,29.5344000,649.0000000,5228.2000000,0.8200000
6906,15.9669794,3.5140000,6.7255500,42.1361000,709.0000000,5888.0000000,1.5500000
6907,2.2775983,1.3000000,4.1635100,445.9570000,1280.0000000,6320.0000000,1.3000000
6908,3.1084574,2.5340000,13.2168000,539.3740000,1342.0000000,6024.0000000,1.3000000
6909,5.2729668,3.7380000,2.5691400,280.9220000,1140.0000000,5294.0000000,0.8100000
6910,4.0863647,2.2130000,13.1374000,671.9380000,1418.0000000,5969.0000000,1.8000000
6911,40.3833862,2.3450000,2.0339100,0.2835170,203.0000000,3236.0000000,0.2500000
6912,47.0196372,5.8659335,3.1012834,8.6423925,437.2987599,5249.1800000,0.8778770
6913,1.4182984,0.6540000,9.6011600,1110.5600000,1608.0000000,9267.0000000,1.7500000
6914,4.9131459,1.2500000,7.8406400,76.9918000,825.0000000,5999.0000000,1.1200000
6915,2.8862017,0.4870000,1.7191100,15.4038000,551.0000000,4269.0000000,0.6400000
6916,2.8637988,2.7460000,7.7585700,6505.8600000,2502.0000000,9416.0000000,4.6200000
6917,14.7595601,5.5790065,7.3454534,12.4399990,478.9882236,4708.0000000,0.5698380
6918,3.1290476,3.4092950,16.9082331,1052.2389998,1452.6077207,5585.0000000,1.4505399
6919,2.9932820,2.5766956,21.7455581,1890.6489714,1681.7927473,6343.0000000,1.5860100
6920,3.3777419,2.8147435,13.6239337,370.3984667,1118.8891040,5080.0000000,1.0408000
6921,2.4651801,3.5668145,17.0861139,2726.6327607,1843.0045682,6848.0000000,1.5155400
6922,4.4626647,3.0802705,13.3934403,1405.4798304,1561.6219471,7587.0000000,1.3951401
6923,719.0381327,5.4244096,16.6333557,0.8538315,245.1674374,5709.6000000,1.4981000
6924,5.8497196,3.4580000,2.7128600,375.8680000,1226.0000000,6009.6000000,1.3500000
6925,1064.7003990,3.2850000,4.4515800,4.4817200,405.0000000,6009.6000000,1.3500000
6926,2.1376682,1.8790000,15.7532000,531.1590000,1337.0000000,5806.0000000,1.6000000
6927,10.5137924,2.2750000,3.1867000,25.6571000,627.0000000,4942.0000000,0.7700000
6928,3.7570477,1.9380000,1.4147900,197.9850000,1045.0000000,5263.0000000,0.8300000
6929,61.5555962,6.9960000,2.1796000,15.6504000,554.0000000,6298.0000000,1.8000000
6930,2.6667526,2.5940000,3.0100600,1172.1400000,1630.0000000,6173.0000000,2.1800000
6931,13.2341261,2.3705157,7.3853255,16.1089138,510.9593066,5025.0000000,0.5489290
6932,15.3573522,3.5894467,13.3280613,47.2404772,668.6491835,5462.0000000,0.9153910
6933,,20.5949466,8.9646820,165.7019266,915.0643564,6181.5800000,1.3679700
6934,8.7201675,3.1100000,2.3584800,84.6734000,845.0000000,5443.0000000,0.8500000
6935,52.7993058,6.1194800,2.3982714,10.9718358,464.1833670,5409.2200000,1.0210100
6936,17.4757465,4.6911418,1.4862817,47.9221101,671.0482261,5409.2200000,1.0210100
6937,4.4563756,3.3160000,2.9850500,452.1380000,1284.0000000,5658.0000000,1.8000000
6938,5.5334128,6.7400000,2.5727300,13680.1000000,3012.0000000,10409.0000000,2.2800000
6939,0.8118915,0.9090000,6.5445300,4440.4000000,2274.0000000,6019.0000000,1.7100000
6940,13.1689848,7.6070000,11.4366000,472.1150000,1298.0000000,6282.0000000,2.2000000
6941,4.6504794,5.0510000,18.8371000,1172.2600000,1630.0000000,6274.0000000,2.3400000
6942,2.8120379,1.6470000,9.9597500,282.1220000,1141.0000000,6004.1000000,0.9100000
6943,3.4747684,3.0540000,16.2878000,4048.1800000,2222.0000000,6572.0000000,1.6500000
6944,6.4030110,5.8200000,7.9612700,629.6700000,1395.0000000,5713.3000000,1.5300000
6945,6.3962557,2.8260000,5.1045700,164.3680000,997.0000000,5847.0000000,1.1300000
6946,12.1252851,6.9980000,15.2955000,202.8740000,1051.0000000,4951.0000000,2.3900000
6947,1.9960710,5.9108790,1.9479510,1372.5643890,1552.3974880,6636.0000000,0.9751210
6948,36.6892187,6.4460000,9.1862000,57.1087000,765.0000000,6647.0000000,1.1200000
6949,12.7617794,4.2230000,16.8306000,97.3693000,875.0000000,6305.0000000,1.0600000
6950,2.2531740,1.1180000,11.9013000,19.5121000,585.0000000,3340.0000000,0.3300000
6951,7.6253466,6.7020000,9.4386800,504.8520000,1320.0000000,5408.0000000,2.1900000
6952,21.8153374,4.0870000,3.9683700,21.5566000,600.0000000,5399.0000000,0.8700000
6953,2.2022580,1.0460000,11.2703000,15.4828000,552.0000000,3388.0000000,0.5200000
6954,1.0092447,1.4720000,11.8411000,1267.1600000,1662.0000000,5491.0000000,1.3400000
6955,7.9039906,3.9960000,9.3990100,213.4820000,1064.0000000,5797.0000000,1.7900000
6956,7.1554749,2.2130000,19.6737000,1019.4200000,1574.0000000,6919.0000000,2.7800000
6957,1.5852089,1.1370000,5.7790300,14006.0000000,,11678.0000000,2.7400000
6958,32.3766006,3.8827521,3.6771515,4854.6878282,2128.9236019,50000.0000000,0.1470000
6959,777.0516742,4.3877266,1.3396102,70.1244992,738.0523930,50000.0000000,0.1470000
6960,60.6825768,3.9830000,16.0883000,10.1020000,496.0000000,5918.0000000,1.4800000
6961,4.8510805,3.1320000,17.8341000,250.6960000,1108.0000000,5578.5000000,1.9000000
6962,1.1022190,1.5380000,16.2877000,4488.9800000,2280.0000000,7469.0000000,2.5100000
6963,2.8371938,1.9040000,18.3031000,1087.3400000,1599.0000000,7980.0000000,1.5400000
6964,2.1125062,1.2280000,,,,,
6965,4.6745746,8.6270000,13.7841000,3744.1200000,2179.0000000,5759.0000000,3.8000000
